"id","building_id","car_type","time","temporary_parking_count","subscriptions_count","parking_rate","parked_count","created_at"
1607401,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 01:24:00",36,123,0.395522,159,"2024-11-04 09:08:54"
1607407,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 01:54:00",35,128,0.405473,163,"2024-11-04 09:08:54"
1607411,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 02:24:00",29,131,0.39801,160,"2024-11-04 09:08:54"
1607417,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 02:54:00",24,131,0.385572,155,"2024-11-04 09:08:54"
1607422,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 03:24:00",18,132,0.373134,150,"2024-11-04 09:08:54"
1607426,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 03:54:00",14,140,0.383085,154,"2024-11-04 09:08:54"
1607431,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 04:24:00",14,143,0.390547,157,"2024-11-04 09:08:54"
1607438,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 04:54:00",12,145,0.390547,157,"2024-11-04 09:08:54"
1607443,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 05:24:00",10,146,0.38806,156,"2024-11-04 09:08:54"
1607448,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 05:54:00",10,150,0.39801,160,"2024-11-04 09:08:54"
1607454,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 06:24:00",10,154,0.40796,164,"2024-11-04 09:08:54"
1607458,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 06:54:00",8,155,0.405473,163,"2024-11-04 09:08:54"
1607464,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 07:24:00",8,155,0.405473,163,"2024-11-04 09:08:55"
1607469,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 07:54:00",8,156,0.40796,164,"2024-11-04 09:08:55"
1607474,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 08:24:00",8,157,0.410448,165,"2024-11-04 09:08:55"
1607479,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 08:54:00",8,157,0.410448,165,"2024-11-04 09:08:55"
1607484,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 09:24:00",8,157,0.410448,165,"2024-11-04 09:08:55"
1607489,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 09:54:00",8,158,0.412935,166,"2024-11-04 09:08:55"
1607492,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 10:24:00",8,158,0.412935,166,"2024-11-04 09:08:55"
1607497,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 10:54:00",8,159,0.415423,167,"2024-11-04 09:08:55"
1607502,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 11:24:00",8,159,0.415423,167,"2024-11-04 09:08:55"
1607507,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 11:54:00",8,160,0.41791,168,"2024-11-04 09:08:55"
1607513,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 12:24:00",8,160,0.41791,168,"2024-11-04 09:08:55"
1607518,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 12:54:00",8,160,0.41791,168,"2024-11-04 09:08:55"
1607523,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 13:24:00",8,160,0.41791,168,"2024-11-04 09:08:55"
1607527,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 13:54:00",8,160,0.41791,168,"2024-11-04 09:08:55"
1607532,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 14:24:00",8,161,0.420398,169,"2024-11-04 09:08:55"
1607537,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 14:54:00",8,162,0.422886,170,"2024-11-04 09:08:55"
1607542,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 15:24:00",8,164,0.427861,172,"2024-11-04 09:08:55"
1607546,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 15:54:00",8,164,0.427861,172,"2024-11-04 09:08:55"
1607552,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 16:24:00",8,164,0.427861,172,"2024-11-04 09:08:55"
1607557,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 16:54:00",10,165,0.435323,175,"2024-11-04 09:08:55"
1607562,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 17:24:00",11,165,0.437811,176,"2024-11-04 09:08:55"
1607567,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 17:54:00",12,165,0.440298,177,"2024-11-04 09:08:55"
1607572,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 18:24:00",12,167,0.445274,179,"2024-11-04 09:08:55"
1607577,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 18:54:00",10,168,0.442786,178,"2024-11-04 09:08:55"
1607582,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 19:24:00",12,168,0.447761,180,"2024-11-04 09:08:55"
1607587,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 19:54:00",12,169,0.450249,181,"2024-11-04 09:08:55"
1607592,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 20:24:00",14,170,0.457711,184,"2024-11-04 09:08:55"
1607597,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 20:54:00",16,173,0.470149,189,"2024-11-04 09:08:55"
1607602,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 21:24:00",15,175,0.472637,190,"2024-11-04 09:08:55"
1607607,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 21:54:00",15,176,0.475124,191,"2024-11-04 09:08:55"
1607612,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 22:24:00",11,179,0.472637,190,"2024-11-04 09:08:55"
1607617,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 22:54:00",10,181,0.475124,191,"2024-11-04 09:08:55"
1607622,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 23:24:00",9,184,0.480099,193,"2024-11-04 09:08:55"
1607627,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-09 23:54:00",8,189,0.49005,197,"2024-11-04 09:08:55"
1607632,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 00:24:00",9,194,0.504975,203,"2024-11-04 09:08:55"
1607637,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 00:54:00",9,195,0.507463,204,"2024-11-04 09:08:55"
1607642,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 01:24:00",9,204,0.529851,213,"2024-11-04 09:08:55"
1607647,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 01:54:00",10,208,0.542289,218,"2024-11-04 09:08:55"
1607652,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 02:24:00",12,213,0.559702,225,"2024-11-04 09:08:55"
1607658,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 02:54:00",14,216,0.572139,230,"2024-11-04 09:08:55"
1607662,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 03:24:00",14,223,0.589552,237,"2024-11-04 09:08:55"
1607668,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 03:54:00",14,225,0.594527,239,"2024-11-04 09:08:55"
1607672,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 04:24:00",14,228,0.60199,242,"2024-11-04 09:08:55"
1607679,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 04:54:00",11,230,0.599503,241,"2024-11-04 09:08:55"
1607684,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 05:24:00",10,231,0.599503,241,"2024-11-04 09:08:55"
1607689,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 05:54:00",10,235,0.609453,245,"2024-11-04 09:08:55"
1607695,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 06:24:00",10,239,0.619403,249,"2024-11-04 09:08:55"
1607698,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 06:54:00",10,241,0.624378,251,"2024-11-04 09:08:55"
1607705,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 07:24:00",10,243,0.629353,253,"2024-11-04 09:08:55"
1607710,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 07:54:00",10,245,0.634328,255,"2024-11-04 09:08:55"
1607715,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 08:24:00",10,247,0.639304,257,"2024-11-04 09:08:55"
1607719,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 08:54:00",9,247,0.636816,256,"2024-11-04 09:08:55"
1607725,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 09:24:00",9,250,0.644279,259,"2024-11-04 09:08:55"
1607731,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 09:54:00",9,251,0.646766,260,"2024-11-04 09:08:55"
1607736,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 10:24:00",9,251,0.646766,260,"2024-11-04 09:08:55"
1607739,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 10:54:00",9,252,0.649254,261,"2024-11-04 09:08:55"
1607744,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 11:24:00",9,252,0.649254,261,"2024-11-04 09:08:55"
1607750,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 11:54:00",9,253,0.651741,262,"2024-11-04 09:08:55"
1607757,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 12:24:00",9,253,0.651741,262,"2024-11-04 09:08:55"
1607760,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 12:54:00",9,253,0.651741,262,"2024-11-04 09:08:55"
1607764,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 13:24:00",9,253,0.651741,262,"2024-11-04 09:08:55"
1607769,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 13:54:00",9,253,0.651741,262,"2024-11-04 09:08:55"
1607774,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 14:24:00",9,251,0.646766,260,"2024-11-04 09:08:55"
1607779,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 14:54:00",10,247,0.639304,257,"2024-11-04 09:08:55"
1607784,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 15:24:00",12,239,0.624378,251,"2024-11-04 09:08:55"
1607789,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 15:54:00",13,236,0.619403,249,"2024-11-04 09:08:55"
1607794,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 16:24:00",14,231,0.609453,245,"2024-11-04 09:08:55"
1607799,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 16:54:00",18,220,0.59204,238,"2024-11-04 09:08:55"
1607804,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 17:24:00",19,217,0.587065,236,"2024-11-04 09:08:55"
1607809,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 17:54:00",24,214,0.59204,238,"2024-11-04 09:08:55"
1607814,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 18:24:00",25,215,0.597015,240,"2024-11-04 09:08:55"
1607819,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 18:54:00",29,212,0.599503,241,"2024-11-04 09:08:55"
1607824,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 19:24:00",26,207,0.579602,233,"2024-11-04 09:08:56"
1607829,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 19:54:00",27,206,0.579602,233,"2024-11-04 09:08:56"
1607832,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 20:24:00",29,206,0.584577,235,"2024-11-04 09:08:56"
1607839,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 20:54:00",27,213,0.597015,240,"2024-11-04 09:08:56"
1607842,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 21:24:00",27,216,0.604478,243,"2024-11-04 09:08:56"
1607849,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 21:54:00",29,214,0.604478,243,"2024-11-04 09:08:56"
1607856,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 22:24:00",33,214,0.614428,247,"2024-11-04 09:08:56"
1607861,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 22:54:00",32,218,0.621891,250,"2024-11-04 09:08:56"
1607865,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 23:24:00",29,224,0.629353,253,"2024-11-04 09:08:56"
1607871,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-10 23:54:00",29,220,0.619403,249,"2024-11-04 09:08:56"
1607875,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 00:24:00",29,222,0.624378,251,"2024-11-04 09:08:56"
1607881,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 00:54:00",29,223,0.626866,252,"2024-11-04 09:08:56"
1607885,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 01:24:00",32,223,0.634328,255,"2024-11-04 09:08:56"
1607890,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 01:54:00",32,221,0.629353,253,"2024-11-04 09:08:56"
1607895,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 02:24:00",31,226,0.639304,257,"2024-11-04 09:08:56"
1607899,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 02:54:00",29,233,0.651741,262,"2024-11-04 09:08:56"
1607905,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 03:24:00",25,232,0.639304,257,"2024-11-04 09:08:56"
1607910,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 03:54:00",25,234,0.644279,259,"2024-11-04 09:08:56"
1607915,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 04:24:00",20,231,0.624378,251,"2024-11-04 09:08:56"
1607920,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 04:54:00",16,236,0.626866,252,"2024-11-04 09:08:56"
1607925,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 05:24:00",13,239,0.626866,252,"2024-11-04 09:08:56"
1607929,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 05:54:00",12,248,0.646766,260,"2024-11-04 09:08:56"
1607935,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 06:24:00",11,247,0.641791,258,"2024-11-04 09:08:56"
1607940,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 06:54:00",11,250,0.649254,261,"2024-11-04 09:08:56"
1607946,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 07:24:00",11,248,0.644279,259,"2024-11-04 09:08:56"
1607950,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 07:54:00",11,249,0.646766,260,"2024-11-04 09:08:56"
1607955,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 08:24:00",11,251,0.651741,262,"2024-11-04 09:08:56"
1607959,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 08:54:00",11,252,0.654229,263,"2024-11-04 09:08:56"
1607965,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 09:24:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1607971,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 09:54:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1607977,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 10:24:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1607982,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 10:54:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1607986,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 11:24:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1607989,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 11:54:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1607994,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 12:24:00",11,254,0.659204,265,"2024-11-04 09:08:56"
1607998,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 12:54:00",11,254,0.659204,265,"2024-11-04 09:08:56"
1608002,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 13:24:00",11,254,0.659204,265,"2024-11-04 09:08:56"
1608006,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 13:54:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1608010,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 14:24:00",11,253,0.656716,264,"2024-11-04 09:08:56"
1608015,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 14:54:00",12,254,0.661692,266,"2024-11-04 09:08:56"
1608017,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 15:24:00",12,250,0.651741,262,"2024-11-04 09:08:56"
1608021,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 15:54:00",13,248,0.649254,261,"2024-11-04 09:08:56"
1608025,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 16:24:00",14,243,0.639304,257,"2024-11-04 09:08:56"
1608030,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 16:54:00",20,236,0.636816,256,"2024-11-04 09:08:56"
1608034,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 17:24:00",27,237,0.656716,264,"2024-11-04 09:08:56"
1608037,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 17:54:00",38,231,0.669154,269,"2024-11-04 09:08:56"
1608041,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 18:24:00",62,228,0.721393,290,"2024-11-04 09:08:56"
1608045,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 18:54:00",83,221,0.756219,304,"2024-11-04 09:08:56"
1608050,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 19:24:00",101,221,0.800995,322,"2024-11-04 09:08:56"
1608053,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 19:54:00",111,218,0.818408,329,"2024-11-04 09:08:56"
1608057,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 20:24:00",112,213,0.808458,325,"2024-11-04 09:08:56"
1608061,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 20:54:00",121,218,0.843284,339,"2024-11-04 09:08:56"
1608066,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 21:24:00",137,215,0.875622,352,"2024-11-04 09:08:56"
1608069,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 21:54:00",136,217,0.878109,353,"2024-11-04 09:08:56"
1608073,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 22:24:00",144,216,0.895522,360,"2024-11-04 09:08:56"
1608077,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 22:54:00",151,216,0.912935,367,"2024-11-04 09:08:56"
1608082,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 23:24:00",168,218,0.960199,386,"2024-11-04 09:08:56"
1608085,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-11 23:54:00",168,216,0.955224,384,"2024-11-04 09:08:56"
1608089,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 00:24:00",160,215,0.932836,375,"2024-11-04 09:08:56"
1608093,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 00:54:00",131,214,0.858209,345,"2024-11-04 09:08:56"
1608098,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 01:24:00",103,216,0.793532,319,"2024-11-04 09:08:56"
1608101,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 01:54:00",78,222,0.746269,300,"2024-11-04 09:08:56"
1608105,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 02:24:00",63,228,0.723881,291,"2024-11-04 09:08:56"
1608110,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 02:54:00",46,229,0.68408,275,"2024-11-04 09:08:56"
1608114,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 03:24:00",38,231,0.669154,269,"2024-11-04 09:08:56"
1608119,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 03:54:00",28,234,0.651741,262,"2024-11-04 09:08:57"
1608123,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 04:24:00",23,237,0.646766,260,"2024-11-04 09:08:57"
1608127,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 04:54:00",20,242,0.651741,262,"2024-11-04 09:08:57"
1608129,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 05:24:00",15,242,0.639304,257,"2024-11-04 09:08:57"
1608135,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 05:54:00",12,247,0.644279,259,"2024-11-04 09:08:57"
1608137,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 06:24:00",9,249,0.641791,258,"2024-11-04 09:08:57"
1608142,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 06:54:00",9,254,0.654229,263,"2024-11-04 09:08:57"
1608145,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 07:24:00",9,253,0.651741,262,"2024-11-04 09:08:57"
1608149,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 07:54:00",9,256,0.659204,265,"2024-11-04 09:08:57"
1608154,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 08:24:00",9,256,0.659204,265,"2024-11-04 09:08:57"
1608157,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 08:54:00",9,256,0.659204,265,"2024-11-04 09:08:57"
1608160,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 09:24:00",9,256,0.659204,265,"2024-11-04 09:08:57"
1608163,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 09:54:00",9,258,0.664179,267,"2024-11-04 09:08:57"
1608167,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 10:24:00",11,258,0.669154,269,"2024-11-04 09:08:57"
1608169,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 10:54:00",11,258,0.669154,269,"2024-11-04 09:08:57"
1608172,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 11:24:00",11,256,0.664179,267,"2024-11-04 09:08:57"
1608176,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 11:54:00",11,255,0.661692,266,"2024-11-04 09:08:57"
1608178,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 12:24:00",11,255,0.661692,266,"2024-11-04 09:08:57"
1608181,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 12:54:00",11,255,0.661692,266,"2024-11-04 09:08:57"
1608184,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 13:24:00",11,254,0.659204,265,"2024-11-04 09:08:57"
1608187,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 13:54:00",11,254,0.659204,265,"2024-11-04 09:08:57"
1608191,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 14:24:00",11,253,0.656716,264,"2024-11-04 09:08:57"
1608194,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 14:54:00",11,250,0.649254,261,"2024-11-04 09:08:57"
1608196,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 15:24:00",11,251,0.651741,262,"2024-11-04 09:08:57"
1608199,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 15:54:00",11,251,0.651741,262,"2024-11-04 09:08:57"
1608202,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 16:24:00",13,247,0.646766,260,"2024-11-04 09:08:57"
1608206,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 16:54:00",19,244,0.654229,263,"2024-11-04 09:08:57"
1608209,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 17:24:00",21,238,0.644279,259,"2024-11-04 09:08:57"
1608212,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 17:54:00",30,236,0.661692,266,"2024-11-04 09:08:57"
1608215,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 18:24:00",53,231,0.706468,284,"2024-11-04 09:08:57"
1608218,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 18:54:00",67,230,0.738806,297,"2024-11-04 09:08:57"
1608221,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 19:24:00",80,228,0.766169,308,"2024-11-04 09:08:57"
1608224,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 19:54:00",89,227,0.78607,316,"2024-11-04 09:08:57"
1608226,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 20:24:00",100,224,0.80597,324,"2024-11-04 09:08:57"
1608230,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 20:54:00",118,221,0.843284,339,"2024-11-04 09:08:57"
1608233,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 21:24:00",129,218,0.863184,347,"2024-11-04 09:08:57"
1608235,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 21:54:00",135,217,0.875622,352,"2024-11-04 09:08:57"
1608238,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 22:24:00",139,218,0.88806,357,"2024-11-04 09:08:57"
1608241,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 22:54:00",137,215,0.875622,352,"2024-11-04 09:08:57"
1608243,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 23:24:00",134,217,0.873134,351,"2024-11-04 09:08:57"
1608246,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-12 23:54:00",131,219,0.870647,350,"2024-11-04 09:08:57"
1608249,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-13 00:24:00",126,217,0.853234,343,"2024-11-04 09:08:57"
1608252,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-13 00:54:00",114,217,0.823383,331,"2024-11-04 09:08:57"
1608255,"5f7add94-6426-4b3c-82bb-9266fc97f523","car","2024-10-13 01:24:00",75,220,0.733831,295,"2024-11-04 09:08:57"
